edad	sexo	nrodepen	fonopart	fonolab	autovaluo	esaval	tieneaval	antiguedad	tiporenta	dpto	morosidad
48	2	2	2	2	2	1	1	3	3	4	1
48	1	2	2	2	1	1	1	3	3	4	1
48	1	2	1	1	1	1	1	3	3	4	1
48	1	1	1	1	1	1	1	3	3	4	1
48	1	0	1	1	1	1	1	3	3	4	1
49	1	5	1	2	1	2	2	3	2	4	2
49	1	5	1	1	2	1	1	3	3	4	2
49	2	5	1	1	1	1	1	3	3	4	2
49	2	5	1	1	2	1	1	3	3	4	2
49	1	5	2	1	2	1	1	3	3	4	2
49	1	5	1	1	1	1	1	3	3	4	2
49	2	5	1	1	1	1	1	3	3	4	2
49	2	5	1	1	1	1	1	3	3	5	2
49	2	4	1	2	1	1	1	3	3	5	2
49	1	4	1	1	1	1	1	3	3	5	2
49	2	4	1	1	1	1	1	3	3	5	2
49	1	4	1	1	1	1	1	3	3	5	2
49	2	3	2	2	1	2	1	3	3	5	1
49	1	2	1	1	1	1	1	3	2	5	1
49	2	2	2	2	1	1	1	3	3	5	1
49	2	2	1	1	1	1	1	3	3	5	1
49	1	2	2	1	1	1	1	3	3	5	1
49	1	2	1	1	2	2	1	3	3	5	1
49	2	2	1	1	2	1	1	3	3	5	1
49	2	2	1	1	1	2	1	3	3	5	1
49	2	2	2	1	2	1	1	3	3	5	1
49	2	2	2	2	2	1	1	3	3	5	1
49	2	1	2	1	1	1	1	3	3	5	1
49	1	0	1	1	1	1	1	3	3	5	1
50	1	5	2	1	1	1	2	3	3	5	2
50	2	5	1	1	2	1	1	3	3	5	2
50	2	5	1	1	1	1	1	3	3	5	2
50	1	3	1	1	1	1	1	3	3	5	1
50	2	2	1	2	1	1	2	3	2	5	1
50	2	2	1	2	1	2	2	3	2	5	1
50	2	2	2	2	2	1	1	3	3	5	1
50	1	2	1	1	1	1	1	3	3	5	1
50	2	2	2	1	2	1	1	3	3	5	1
50	2	2	1	1	1	1	1	3	3	5	1
50	1	1	1	1	1	1	1	3	3	5	1
50	1	1	1	1	1	1	1	3	3	5	1
50	2	0	2	2	2	1	1	3	3	5	1
50	1	0	1	1	2	1	1	3	3	5	1
51	2	5	1	1	1	1	2	3	2	5	2
51	1	5	1	1	2	1	1	3	3	5	2
51	1	5	1	1	2	1	1	3	3	5	2
51	1	5	1	1	1	1	1	3	3	5	2
51	1	4	1	1	2	1	1	3	3	5	2
51	2	4	1	1	1	1	1	3	3	5	2
51	2	4	2	1	1	1	1	3	3	5	2
51	1	4	1	1	2	1	1	3	3	5	2
51	2	2	2	1	2	2	1	3	2	5	1
51	2	2	1	2	1	1	1	3	2	5	1
51	2	2	1	1	1	1	1	3	3	5	1
51	2	2	2	1	1	2	2	3	3	5	1
51	2	1	2	1	1	1	2	3	2	5	1
51	1	1	2	2	1	1	1	3	3	5	1
51	1	0	2	2	2	1	1	3	3	5	1
52	1	5	2	1	2	1	1	3	3	5	2
52	2	4	1	1	2	1	1	3	2	5	2
52	2	3	1	1	2	2	1	3	3	5	1
52	2	3	1	1	1	1	1	3	3	5	1
52	1	2	2	2	1	1	1	3	2	5	1
52	1	2	1	1	1	1	1	3	3	5	1
52	2	2	2	2	1	1	1	3	3	5	1
52	2	1	1	2	2	1	1	3	2	5	1
52	1	1	1	1	2	1	1	3	3	5	1
52	2	1	1	1	1	1	1	3	3	5	1
52	2	0	1	1	2	2	1	3	3	5	1
53	2	2	1	1	1	1	1	3	3	5	1
53	1	1	1	1	1	1	1	3	2	5	1
53	1	1	1	1	2	1	1	3	3	5	1
54	1	5	2	1	2	1	1	3	3	5	2
54	1	5	1	1	1	2	1	3	3	5	2
54	1	5	1	1	1	1	1	3	3	5	2
54	2	5	1	1	1	2	2	3	3	5	2
54	1	3	2	1	1	1	1	3	3	5	1
54	1	2	1	1	1	1	1	3	3	5	1
54	2	1	1	1	2	1	1	3	3	5	1
54	2	1	1	1	1	2	2	3	3	5	1
55	2	5	2	1	2	1	1	3	3	5	2
55	1	4	2	2	2	2	1	3	3	5	2
55	1	4	1	1	1	1	1	3	3	5	2
55	1	3	2	2	1	1	1	3	3	5	1
55	2	2	2	1	2	1	1	3	3	5	1
55	2	2	1	1	1	1	1	3	3	5	1
56	2	5	1	1	2	1	1	3	3	5	2
56	1	5	1	1	2	1	1	3	3	5	2
56	2	5	1	1	1	1	1	3	3	5	2
56	2	4	2	2	2	2	2	3	3	5	2
56	2	3	1	1	2	2	2	3	3	5	1
56	1	3	1	1	2	2	1	3	3	5	1
56	2	2	1	1	1	1	1	3	3	5	1
56	1	2	2	1	1	1	1	3	3	5	1
56	1	2	1	1	2	1	1	3	3	5	1
56	2	1	1	1	2	1	1	3	3	5	1
56	1	0	1	1	1	1	1	3	3	5	1
57	2	5	1	1	2	1	1	3	3	5	2
57	2	3	2	2	1	1	1	3	2	5	1
57	2	2	1	2	1	2	2	3	2	5	1
57	1	0	2	2	1	1	1	3	2	5	1
57	1	0	2	1	1	1	1	3	3	5	1
57	2	0	1	1	1	1	1	3	3	5	1
57	2	0	1	1	2	1	1	3	3	5	1
58	1	5	1	1	1	1	1	3	3	5	2
58	2	4	2	2	1	1	1	3	3	5	2
58	2	3	1	1	1	1	1	3	3	5	1
58	1	2	2	1	2	2	1	3	3	5	1
58	1	2	1	1	2	1	1	3	3	5	1
58	1	0	2	2	1	1	1	3	3	5	1
58	1	0	1	1	1	1	1	3	3	5	1
59	2	5	1	1	1	1	1	3	3	5	2
59	2	5	1	1	1	1	1	3	3	5	2
59	2	4	1	1	1	1	1	3	3	5	2
59	2	1	2	1	1	1	1	3	3	5	1
59	2	1	2	1	1	1	1	3	3	5	1
60	1	5	1	1	1	1	1	3	3	5	2
60	2	3	1	1	1	1	1	3	3	5	1
60	1	1	2	1	1	1	1	3	3	5	1
61	2	5	1	2	1	1	1	3	3	5	2
61	1	5	1	1	1	1	1	3	3	5	2
61	1	5	1	1	1	1	1	3	3	5	2
61	2	2	2	1	2	1	1	3	3	5	1
61	2	1	1	1	1	1	1	3	3	5	1
61	2	1	1	1	1	1	1	3	3	5	1
61	1	0	2	2	1	1	2	3	2	5	1
61	1	0	2	1	2	1	1	3	3	5	1
62	2	5	1	1	2	2	1	3	3	5	2
62	1	4	1	1	2	1	1	3	3	5	2
62	2	2	2	2	2	1	1	3	3	5	1
62	2	0	2	2	1	1	1	3	2	5	1
62	2	0	1	1	1	1	1	3	3	5	1
62	2	0	2	1	1	2	1	3	3	5	1
63	1	5	1	1	1	1	1	3	3	5	2
63	1	3	1	1	2	1	1	3	3	5	1
63	1	0	1	1	2	1	1	3	3	5	1
65	2	0	1	2	1	1	1	3	2	5	1
67	2	5	1	1	2	1	1	3	3	5	2
67	1	5	1	1	1	1	1	3	3	5	2
67	2	2	2	2	2	1	1	3	3	5	1
68	2	5	1	1	1	1	2	3	3	5	2
68	1	1	1	1	1	1	1	3	3	5	1
68	2	0	1	1	1	1	1	3	3	5	1
69	2	5	1	1	1	1	1	3	3	5	2
69	2	5	2	2	1	1	1	3	3	5	2
69	1	5	2	1	1	1	1	3	3	5	2
69	2	4	1	1	1	1	1	3	2	5	2
69	1	1	1	2	1	1	1	3	3	5	1
73	2	0	1	1	1	1	1	3	3	5	1
75	1	5	2	2	1	1	1	3	3	5	2
75	2	0	1	2	1	1	1	3	2	5	1
22	2	5	2	2	1	1	1	2	2	5	2
22	1	5	1	2	1	1	1	2	2	5	2
22	1	5	2	1	1	2	2	2	3	5	2
22	2	4	2	2	1	1	1	2	2	5	2
22	1	4	2	2	1	1	1	2	3	5	2
22	2	1	1	2	1	1	1	2	2	5	1
22	2	1	2	1	1	1	1	2	3	5	1
22	1	1	1	1	1	2	2	2	3	5	1
22	1	0	2	2	1	1	1	2	2	5	1
22	2	0	2	2	1	1	1	2	2	5	1
22	2	0	1	2	1	1	1	2	2	5	1
23	2	5	2	2	1	1	1	2	2	5	2
23	2	5	2	2	1	1	1	2	2	5	2
23	1	5	1	1	1	1	2	2	3	5	2
23	2	4	1	1	2	1	2	2	3	5	2
23	2	3	2	2	1	1	1	2	2	5	1
23	2	1	2	2	1	1	1	2	2	5	1
23	1	0	2	2	1	1	1	2	2	5	1
23	1	0	2	2	1	1	1	2	2	5	1
23	1	0	2	2	1	1	1	2	2	5	1
23	2	0	2	2	1	1	1	2	2	5	1
23	1	0	2	2	1	1	1	2	2	5	1
24	2	5	2	2	1	1	1	2	2	5	2
24	2	5	2	2	1	1	1	2	2	5	2
24	2	5	1	2	1	1	1	2	2	5	2
24	1	5	1	1	1	2	2	2	3	5	2
24	2	4	2	2	1	1	1	2	2	5	2
24	2	4	1	2	1	1	1	2	3	5	2
24	1	2	2	2	1	1	1	2	2	5	1
24	2	2	2	2	1	1	1	2	2	5	1
24	2	1	2	2	1	1	1	2	2	5	1
24	2	1	2	2	1	1	1	2	2	5	1
24	2	0	2	2	1	1	1	2	2	5	1
24	1	0	2	2	1	1	1	2	2	5	1
24	1	0	2	2	1	1	1	2	2	5	1
24	1	0	2	2	1	1	1	2	2	5	1
24	1	0	2	2	1	1	1	2	2	5	1
24	2	0	2	2	1	1	1	2	2	5	1
24	1	0	2	2	1	1	1	2	2	5	1
24	2	0	2	2	1	1	1	2	2	5	1
24	1	0	2	2	1	1	1	2	2	5	1
24	1	0	2	2	1	1	1	2	2	5	1
25	1	5	2	2	1	1	1	2	2	5	2
25	1	5	2	2	1	1	1	2	2	5	2
25	1	5	1	1	2	1	2	2	3	5	2
25	2	4	1	2	1	1	1	2	3	5	2
25	2	1	2	2	1	1	1	2	2	5	1
25	2	0	2	2	1	1	1	2	2	5	1
25	2	0	2	2	1	1	1	2	2	5	1
25	2	0	2	2	1	1	1	2	2	5	1
25	1	0	2	2	1	1	1	2	2	5	1
25	2	0	2	2	1	1	1	2	2	5	1
25	1	0	1	2	1	1	2	2	2	5	1
25	1	0	1	2	1	1	2	2	2	5	1
25	1	0	2	2	1	1	2	2	3	5	1
26	2	5	2	2	1	1	1	2	2	5	2
26	2	5	1	1	2	1	1	2	3	5	2
26	2	5	1	1	1	1	1	2	3	5	2
26	2	5	1	1	1	1	1	2	3	5	2
26	2	4	2	2	1	1	1	2	2	5	2
26	2	4	1	2	1	1	1	2	2	5	2
26	2	4	2	1	1	1	1	2	2	5	2
26	2	4	1	1	1	2	2	2	2	5	2
26	1	4	2	1	1	1	2	2	3	5	2
26	1	4	2	2	1	1	1	2	3	5	2
26	1	4	1	1	1	2	2	2	3	5	2
27	2	5	2	2	1	1	1	2	2	5	2
27	2	5	2	2	1	1	2	2	2	5	2
27	2	5	2	2	1	1	1	2	2	5	2
27	2	5	1	2	2	2	2	2	2	5	2
27	1	5	2	2	1	1	1	2	2	5	2
27	2	5	2	2	1	1	1	2	3	5	2
27	2	5	2	1	1	1	2	2	3	5	2
27	2	5	2	1	2	1	1	2	3	5	2
27	1	5	2	2	1	1	1	2	3	5	2
27	1	5	1	2	1	2	2	2	3	5	2
27	1	5	1	1	1	1	1	2	3	5	2
27	2	4	2	2	1	1	1	2	2	5	2
27	1	4	1	1	1	1	1	2	3	5	2
27	1	4	2	2	1	1	2	2	3	5	2
28	1	5	2	2	1	1	1	2	2	5	2
28	2	5	2	2	1	1	1	2	3	5	2
28	1	5	2	1	1	1	1	2	3	5	2
28	1	4	1	2	2	2	1	2	2	5	2
29	1	5	2	2	1	1	2	2	2	5	2
29	2	5	1	2	1	1	1	2	2	5	2
29	2	5	2	2	1	1	1	2	3	5	2
29	2	5	1	2	1	1	1	2	3	5	2
29	1	5	1	1	1	1	1	2	3	5	2
29	2	4	2	2	1	1	1	2	2	5	2
29	2	4	2	2	1	1	1	2	2	5	2
29	2	4	1	2	1	1	2	2	2	5	2
29	1	4	1	1	2	2	1	2	3	5	2
29	1	4	2	1	2	2	2	2	3	5	2
29	1	4	2	1	1	1	1	2	3	5	2
30	2	5	2	2	1	1	1	2	2	5	2
30	2	5	1	2	1	2	2	2	2	5	2
30	1	5	2	2	1	1	1	2	2	5	2
30	1	5	1	1	2	1	1	2	3	5	2
30	1	5	2	1	1	1	1	2	3	5	2
30	2	5	2	1	1	1	1	2	3	5	2
30	2	5	2	1	1	1	1	2	3	5	2
30	1	5	2	1	1	1	1	2	3	5	2
30	1	4	2	2	1	1	1	2	2	5	2
30	2	4	2	2	1	1	1	2	2	5	2
30	2	4	2	2	1	1	1	2	2	5	2
30	2	4	2	1	1	1	1	2	3	5	2
30	1	4	1	1	2	1	1	2	3	5	2
30	1	4	2	1	1	1	1	2	3	5	2
30	1	4	1	1	1	2	2	2	3	5	2
30	1	4	2	1	1	1	2	2	3	5	2
30	1	4	1	1	1	1	1	2	3	5	2
30	2	2	2	2	2	1	2	2	3	5	2
31	1	5	1	2	1	1	1	2	2	5	2
31	2	5	2	2	1	1	1	2	3	5	2
31	1	5	1	1	1	1	1	2	3	5	2
31	1	5	1	1	1	1	2	2	3	5	2
31	1	5	1	2	1	1	1	2	3	5	2
31	1	5	1	2	1	1	1	2	3	5	2
31	2	4	2	2	1	2	2	2	2	5	2
31	1	4	1	2	1	1	1	2	2	5	2
31	1	4	2	2	1	1	1	2	3	5	2
32	1	5	2	1	2	2	2	2	3	5	2
32	1	5	1	1	1	1	1	2	3	5	2
32	2	5	1	1	1	1	1	2	3	5	2
32	2	5	1	1	1	2	1	2	3	5	2
32	1	5	2	2	1	1	1	2	3	5	2
32	2	4	1	2	1	1	2	2	2	5	2
32	1	4	2	2	1	1	2	2	2	5	2
32	1	4	2	2	2	1	1	2	2	5	2
32	1	4	2	1	1	1	2	2	3	5	2
32	1	4	1	1	1	2	2	2	3	5	2
32	2	4	1	1	2	1	1	2	3	5	2
32	1	4	2	1	1	1	1	2	3	5	2
32	2	4	1	1	2	1	2	2	3	5	2
33	1	5	1	1	1	1	1	2	3	5	2
33	1	4	2	1	1	2	2	2	3	5	2
33	1	4	1	2	1	1	1	2	3	5	2
33	1	4	1	1	1	1	1	2	3	5	2
33	1	4	1	1	1	1	1	2	3	5	2
33	1	4	2	1	2	1	1	2	3	5	2
33	1	4	2	1	1	1	1	2	3	5	2
34	2	5	2	2	1	2	1	2	2	5	2
34	2	5	2	1	2	1	1	2	3	5	2
34	1	5	1	1	1	1	2	2	3	5	2
34	1	5	2	2	2	1	1	2	3	5	2
34	2	5	1	1	1	1	1	2	3	5	2
34	1	5	1	1	1	1	1	2	3	5	2
34	1	4	2	2	1	1	2	2	2	5	2
34	1	4	2	1	1	1	1	2	3	5	2
34	1	4	2	1	2	1	1	2	3	5	2
34	2	4	1	1	1	1	1	2	3	5	2
34	1	4	2	2	1	1	1	2	3	5	2
34	1	4	1	1	1	1	1	2	3	5	2
35	2	5	2	2	1	1	1	2	2	5	2
35	2	5	1	2	1	1	1	2	2	5	2
35	2	5	2	1	2	1	1	2	3	5	2
35	2	5	1	1	2	1	1	2	3	5	2
35	2	5	1	1	2	1	1	2	3	5	2
35	1	5	2	1	1	1	1	2	3	5	2
35	1	5	1	1	1	1	1	2	3	5	2
35	1	4	2	1	2	1	1	2	3	5	2
35	2	4	1	1	2	1	1	2	3	5	2
35	1	4	2	1	2	1	1	2	3	5	2
35	1	4	2	1	1	2	1	2	3	5	2
35	1	4	2	1	1	1	1	2	3	5	2
35	1	4	1	1	2	1	1	2	3	5	2
36	2	4	1	2	1	1	1	2	2	5	2
36	1	4	2	1	1	1	1	2	3	5	2
36	1	4	1	1	1	1	1	2	3	5	2
36	1	4	1	1	2	1	1	2	3	5	2
36	2	4	1	1	1	1	2	2	3	5	2
36	1	4	2	1	1	1	1	2	3	5	2
36	1	4	1	1	1	1	1	2	3	5	1
36	2	3	1	2	1	1	1	2	2	5	1
36	1	3	1	1	1	1	1	2	3	5	1
36	1	3	1	1	2	1	1	2	3	5	1
36	1	2	1	2	1	1	1	2	2	5	1
36	1	2	1	1	1	1	1	2	3	5	1
36	2	2	2	1	1	1	1	2	3	5	1
36	1	2	1	1	1	1	1	2	3	5	1
36	1	2	1	1	2	1	1	2	3	5	1
36	1	2	2	1	1	1	1	2	3	5	1
36	2	2	1	1	1	1	1	2	3	5	1
36	1	2	2	1	2	2	2	2	3	5	1
36	2	2	1	1	1	1	1	2	3	5	1
36	2	1	2	2	1	1	1	2	2	5	1
36	2	1	1	2	1	2	1	2	2	5	1
36	2	1	2	2	1	2	1	2	2	5	1
36	2	1	2	2	1	1	1	2	2	5	1
36	2	1	2	2	1	2	2	2	2	5	1
36	1	1	1	2	1	1	2	2	2	5	1
36	1	1	1	2	1	1	2	2	2	5	1
36	1	1	1	2	1	1	1	2	2	5	1
36	2	1	1	2	1	1	1	2	3	5	1
36	1	1	2	1	2	1	1	2	3	5	1
36	1	1	1	1	2	1	1	2	3	5	1
36	1	1	2	1	1	1	1	2	3	5	1
36	1	1	1	1	1	1	1	2	3	5	1
36	2	1	2	1	1	1	1	2	3	5	1
36	2	0	2	2	1	1	1	2	2	5	1
36	1	0	2	2	1	2	1	2	3	5	1
36	2	0	1	1	2	2	2	2	3	5	1
36	1	0	2	2	1	1	1	2	3	5	1
36	1	0	2	2	1	1	2	2	3	5	1
36	1	0	1	1	1	1	1	2	3	5	1
36	1	0	1	1	1	1	1	2	3	5	1
37	2	5	1	2	1	1	2	2	2	5	2
37	1	5	2	2	1	1	1	2	3	5	2
37	2	5	1	1	1	1	1	2	3	5	2
37	1	5	1	1	1	1	1	2	3	5	2
37	1	5	1	1	1	2	1	2	3	5	2
37	1	5	1	1	1	1	1	2	3	5	2
37	1	5	1	1	2	1	1	2	3	5	2
37	2	4	2	2	1	1	1	2	2	5	2
37	2	4	2	2	1	1	1	2	2	5	2
37	1	4	1	1	1	1	2	2	3	5	2
37	1	4	1	1	2	1	1	2	3	5	2
37	1	4	2	1	2	1	1	2	3	5	2
37	2	4	1	1	1	1	1	2	3	5	2
37	1	4	2	2	1	1	1	2	3	5	2
37	2	3	1	1	2	1	1	2	3	5	1
37	1	3	1	1	1	1	1	2	3	5	1
37	1	3	1	1	1	1	1	2	3	5	1
37	2	2	2	2	1	1	1	2	2	5	1
37	2	2	2	2	1	2	2	2	2	5	1
37	2	2	2	2	1	2	2	2	2	5	1
37	1	2	1	1	1	1	1	2	3	5	1
37	1	2	1	1	1	1	1	2	3	5	1
37	2	2	1	2	1	2	2	2	3	5	1
37	2	2	2	2	1	1	1	2	3	5	1
37	2	2	1	2	1	1	1	2	3	5	1
37	2	2	1	1	1	1	2	2	3	5	1
37	2	2	2	1	1	1	2	2	3	5	1
37	1	2	2	1	1	1	1	2	3	5	1
37	2	2	2	1	1	1	1	2	3	5	1
37	2	2	1	1	1	1	1	2	3	5	1
37	2	1	2	2	1	1	1	2	2	5	1
37	2	1	1	1	1	1	1	2	3	5	1
37	2	1	2	2	1	2	2	2	3	5	1
37	1	1	2	2	1	1	1	2	3	5	1
37	2	1	2	1	1	1	1	2	3	5	1
37	2	1	2	1	1	1	1	2	3	5	1
37	1	1	2	1	2	1	1	2	3	5	1
37	2	1	1	1	1	1	2	2	3	5	1
37	2	1	2	1	1	1	1	2	3	5	1
37	1	1	1	1	1	2	2	2	3	5	1
37	1	1	1	2	1	2	2	2	3	5	1
37	1	1	1	1	1	1	1	2	3	5	1
37	2	1	1	1	1	1	1	2	3	5	1
37	1	1	2	1	1	1	1	2	3	5	1
37	1	0	2	2	1	1	1	2	2	5	1
37	2	0	2	2	1	1	1	2	2	5	1
37	2	0	2	2	1	1	1	2	2	5	1
37	2	0	1	2	1	1	1	2	2	5	1
37	1	0	2	2	1	1	1	2	2	5	1
37	2	0	2	2	1	1	1	2	2	5	1
37	2	0	1	2	1	1	1	2	2	5	1
37	1	0	2	2	1	1	1	2	2	5	1
37	2	0	2	2	1	1	1	2	2	5	1
37	2	0	1	2	1	2	1	2	2	5	1
37	1	0	1	2	2	1	2	2	3	5	1
37	1	0	2	1	1	1	1	2	3	5	1
37	1	0	1	1	1	1	2	2	3	5	1
37	2	0	1	1	1	1	2	2	3	5	1
38	1	5	1	1	1	1	1	2	3	5	2
38	2	4	1	1	2	1	1	2	3	5	2
38	2	4	1	1	1	1	1	2	3	5	2
38	2	4	2	2	1	1	1	2	3	5	2
38	1	4	2	2	1	1	1	2	3	5	2
38	2	4	2	2	1	2	2	2	3	5	2
38	1	3	1	1	1	1	1	2	3	5	1
38	2	3	1	1	2	1	1	2	3	5	1
38	2	2	2	2	1	1	1	2	2	5	1
38	1	2	2	2	1	1	1	2	3	5	1
38	2	2	1	1	1	1	1	2	3	5	1
38	2	2	2	1	1	1	1	2	3	5	1
38	1	1	2	2	1	1	1	2	2	5	1
38	2	1	1	1	1	1	1	2	3	5	1
38	2	1	1	1	2	2	1	2	3	5	1
38	1	1	1	1	2	1	1	2	3	5	1
38	2	1	1	1	1	1	1	2	3	5	1
38	1	1	1	1	1	1	2	2	3	5	1
38	1	1	1	1	1	1	1	2	3	5	1
38	1	0	2	2	1	1	1	2	2	5	1
38	1	0	2	2	1	1	1	2	2	5	1
38	1	0	1	1	1	1	2	2	2	5	1
38	2	0	2	2	1	1	1	2	2	5	1
39	2	5	2	1	1	2	1	2	3	5	2
39	1	5	1	1	1	1	1	2	3	5	2
39	2	4	2	2	1	1	1	2	2	5	2
39	2	4	1	2	1	2	2	2	3	5	2
39	1	4	1	1	2	1	1	2	3	5	2
39	2	4	1	1	2	2	1	2	3	5	2
39	2	4	2	1	1	1	1	2	3	5	2
39	2	3	1	1	1	1	1	2	3	5	1
39	1	3	1	1	1	1	1	2	3	5	1
39	1	3	1	1	1	1	1	2	3	5	1
39	2	3	2	1	1	1	1	2	3	5	1
39	2	2	2	2	1	1	1	2	2	5	1
39	2	2	1	2	1	2	1	2	2	5	1
39	1	2	2	1	1	1	1	2	3	5	1
39	2	2	2	1	1	1	1	2	3	5	1
39	2	2	1	1	1	2	2	2	3	5	1
39	2	1	2	2	1	1	1	2	2	5	1
39	2	1	1	2	1	1	2	2	2	5	1
39	1	1	1	1	1	1	1	2	3	5	1
39	1	1	1	1	1	1	2	2	3	5	1
39	1	1	1	1	2	1	1	2	3	5	1
39	1	1	1	1	1	1	1	2	3	5	1
39	2	1	2	1	1	1	1	2	3	5	1
39	2	0	2	2	1	1	1	2	2	5	1
39	2	0	1	2	1	1	1	2	2	5	1
39	1	0	2	2	1	1	1	2	3	5	1
39	1	0	1	1	2	2	1	2	3	5	1
39	2	0	2	1	2	1	1	2	3	5	1
40	1	5	2	2	1	1	1	2	3	5	2
40	2	5	1	1	2	1	1	2	3	5	2
40	1	4	1	1	2	1	1	2	3	5	2
40	1	4	1	1	2	1	1	2	3	5	2
40	1	4	1	1	1	1	2	2	3	5	1
40	1	4	1	1	2	1	1	2	3	5	2
40	1	3	1	2	1	1	2	2	2	5	1
40	2	3	1	2	1	2	2	2	2	5	1
40	2	3	1	1	1	1	2	2	3	5	1
40	1	2	2	2	1	1	1	2	2	5	1
40	1	2	1	2	1	1	2	2	2	5	1
40	2	2	1	1	2	1	1	2	3	5	1
40	2	2	1	1	1	1	1	2	3	5	1
40	1	2	2	1	2	1	1	2	3	5	1
40	2	2	1	1	1	1	1	2	3	5	1
40	2	2	1	1	1	1	1	2	3	5	1
40	2	1	2	2	1	2	1	2	2	5	1
40	2	1	1	2	1	1	1	2	3	5	1
40	1	1	2	1	1	2	2	2	3	5	1
40	2	1	1	1	1	1	1	2	3	5	1
40	2	1	1	1	1	1	1	2	3	5	1
40	2	1	1	1	1	1	1	2	3	5	1
40	1	1	1	1	1	1	1	2	3	5	1
40	1	1	1	1	1	1	1	2	3	5	1
40	1	0	2	2	1	1	1	2	2	5	1
40	1	0	2	2	1	1	1	2	2	5	1
40	1	0	1	2	1	1	1	2	2	5	1
40	2	0	1	2	1	1	1	2	2	5	1
40	2	0	2	1	1	1	1	2	3	5	1
40	1	0	2	2	1	1	1	2	3	5	1
40	2	0	1	1	1	1	1	2	3	5	1
40	1	0	1	1	1	1	1	2	3	5	1
41	2	5	2	2	1	1	1	2	2	5	2
41	2	5	2	2	2	2	1	2	2	5	2
41	1	5	1	1	1	1	2	2	3	5	2
41	2	4	1	1	1	1	1	2	3	5	2
41	1	4	2	1	1	1	1	2	3	5	2
41	1	4	1	1	2	2	1	2	3	5	2
41	1	4	1	1	2	2	1	2	3	5	2
41	2	3	2	2	1	1	1	2	2	5	1
41	1	3	2	2	1	2	2	2	3	5	1
41	1	2	1	2	1	1	1	2	2	5	1
41	2	2	2	2	1	1	1	2	2	5	1
41	1	2	2	1	2	1	1	2	3	5	1
41	1	2	1	1	1	1	1	2	3	5	1
41	1	2	1	1	2	1	1	2	3	6	1
41	2	2	1	1	1	1	1	2	3	6	1
41	2	2	2	1	1	2	2	2	3	6	1
41	1	2	1	1	1	1	1	2	3	6	1
41	1	2	2	2	2	1	1	2	3	6	1
41	1	2	2	1	1	2	2	2	3	6	1
41	2	1	2	2	1	1	1	2	2	6	1
41	2	1	1	2	1	1	1	2	2	6	1
41	2	1	2	2	1	1	1	2	2	6	1
41	2	1	2	2	1	1	1	2	2	6	1
41	2	1	2	2	1	1	2	2	2	6	1
41	1	1	2	1	2	1	1	2	3	6	1
41	2	1	1	1	1	1	1	2	3	6	1
41	2	1	2	2	2	1	1	2	3	6	1
41	1	0	2	2	1	2	1	2	2	6	1
41	2	0	2	1	1	1	1	2	3	6	1
41	2	0	2	2	1	1	1	2	3	6	1
41	2	0	2	2	2	1	1	2	3	6	1
41	1	0	2	2	2	1	1	2	3	6	1
42	1	5	1	1	2	1	1	2	3	6	2
42	2	5	2	2	2	1	1	2	3	6	2
42	1	5	1	1	1	1	2	2	3	6	2
42	2	4	1	2	1	1	1	2	3	6	2
42	2	4	1	1	1	1	1	2	3	6	2
42	2	4	1	1	1	1	1	2	3	6	2
42	1	4	1	2	1	2	1	2	3	6	2
42	1	4	1	1	1	1	1	2	3	6	1
42	2	3	2	2	1	1	1	2	2	6	1
42	1	3	1	1	2	2	1	2	3	6	1
42	1	3	2	1	1	1	1	2	3	6	1
42	1	3	1	1	2	2	1	2	3	6	1
42	1	2	2	2	1	1	2	2	2	6	1
42	1	2	2	2	1	1	1	2	2	6	1
42	1	2	2	1	1	2	2	2	3	6	1
42	1	2	2	1	2	1	1	2	3	6	1
42	2	2	1	1	1	1	1	2	3	6	1
42	1	2	2	2	1	1	2	2	3	6	1
42	2	2	1	1	1	2	1	2	3	6	1
42	2	2	1	1	2	1	1	2	3	6	1
42	2	1	2	1	1	1	1	2	2	6	1
42	2	1	2	2	1	1	1	2	2	6	1
42	2	1	1	1	2	1	1	2	3	6	1
42	2	1	1	1	1	1	2	2	3	6	1
42	1	1	1	1	2	1	1	2	3	6	1
42	2	1	1	1	1	1	1	2	3	6	1
42	2	0	2	2	1	2	1	2	2	6	1
42	2	0	2	2	1	1	1	2	2	6	1
42	2	0	1	1	1	1	2	2	3	6	1
42	1	0	2	2	1	1	1	2	3	6	1
43	2	5	2	1	2	1	1	2	3	6	2
43	2	4	2	2	2	1	1	2	2	6	2
43	2	4	2	2	1	1	1	2	3	6	2
43	2	4	1	2	2	1	1	2	3	6	2
43	2	3	2	2	1	1	1	2	3	6	1
43	1	3	1	1	2	1	1	2	3	6	1
43	2	3	1	1	2	1	1	2	3	6	1
43	1	3	1	1	1	2	1	2	3	6	1
43	2	3	1	1	1	1	1	2	3	6	1
43	2	2	1	2	1	1	1	2	2	6	1
43	2	2	1	1	1	1	1	2	3	6	1
43	1	2	1	1	1	1	1	2	3	6	1
43	2	2	2	2	1	1	1	2	3	6	1
43	2	2	2	1	1	1	1	2	3	6	1
43	2	2	2	1	1	1	1	2	3	6	1
43	1	1	2	2	1	1	1	2	2	6	1
43	2	0	1	1	1	1	1	2	2	6	1
43	2	0	1	1	1	1	1	2	3	6	1
43	1	0	2	1	1	1	1	2	3	6	1
